31,4.9995E-5,0
32,4.9995E-5,0
33,4.9995E-5,0
34,4.9995E-5,0
35,4.9995E-5,0
36,4.9995E-5,0
37,4.9995E-5,0
38,4.9995E-5,0
39,4.9995E-5,0
40,4.9995E-5,0
41,4.9995E-5,0
42,4.9995E-5,0
43,4.9995E-5,0
44,4.9995E-5,0
45,4.9995E-5,0
46,4.9995E-5,0
47,4.9995E-5,0
48,4.9995E-5,0
49,4.9995E-5,0
50,4.9995E-5,0
51,4.9995E-5,0
52,4.9995E-5,0
53,4.9995E-5,0
54,4.9995E-5,0
55,4.9995E-5,0
56,4.9995E-5,0
57,4.9995E-5,0
58,4.9995E-5,0
59,4.9995E-5,0
60,4.9995E-5,0
61,4.9995E-5,0
62,4.9995E-5,0
63,4.9995E-5,0
64,4.9995E-5,0
65,4.9995E-5,0
66,4.9995E-5,0
67,4.9995E-5,0
68,4.9995E-5,0
69,4.9995E-5,0
70,4.9995E-5,0
71,4.9995E-5,0
72,4.9995E-5,0
73,4.9995E-5,0
74,4.9995E-5,0
75,4.9995E-5,0
76,4.9995E-5,0
77,4.9995E-5,0
78,4.9995E-5,0
79,4.9995E-5,0
80,4.9995E-5,0
81,4.9995E-5,0
82,4.9995E-5,0
83,4.9995E-5,0
84,4.9995E-5,0
85,4.9995E-5,0
86,4.9995E-5,0
87,4.9995E-5,0
88,4.9995E-5,0
89,4.9995E-5,0
90,4.9995E-5,0
91,4.9995E-5,0
92,4.9995E-5,0
93,4.9995E-5,0
94,4.9995E-5,0
95,4.9995E-5,0
96,4.9995E-5,0
97,4.9995E-5,0
98,4.9995E-5,0
99,4.9995E-5,0
100,4.9995E-5,0
101,4.9995E-5,0
102,4.9995E-5,0
103,4.9995E-5,0
104,4.9995E-5,0
105,4.9995E-5,0
106,4.9995E-5,0
107,4.9995E-5,0
108,4.9995E-5,0
109,4.9995E-5,0
110,4.9995E-5,0
111,4.9995E-5,0
112,4.9995E-5,0
113,4.9995E-5,0
114,4.9995E-5,0
115,4.9995E-5,0
116,4.9995E-5,0
117,4.9995E-5,0
118,4.9995E-5,0
119,4.9995E-5,0
120,4.9995E-5,0
121,4.9995E-5,0
122,4.9995E-5,0
123,4.9995E-5,0
124,4.9995E-5,0
125,4.9995E-5,0
126,4.9995E-5,0
127,4.9995E-5,0
128,4.9995E-5,0
129,4.9995E-5,0
130,4.9995E-5,0
131,4.9995E-5,0
132,4.9995E-5,0
133,4.9995E-5,0
134,4.9995E-5,0
135,4.9995E-5,0
136,4.9995E-5,0
137,4.9995E-5,0
138,4.9995E-5,0
139,4.9995E-5,0
140,4.9995E-5,0
141,4.9995E-5,0
142,4.9995E-5,0
143,4.9995E-5,0
144,4.9995E-5,0
145,4.9995E-5,0
146,4.9995E-5,0
147,4.9995E-5,0
148,4.9995E-5,0
149,4.9995E-5,0
150,4.9995E-5,0
151,4.9995E-5,0
152,4.9995E-5,0
153,4.9995E-5,0
154,4.9995E-5,0
155,4.9995E-5,0
156,4.9995E-5,0
157,4.9995E-5,0
158,4.9995E-5,0
159,4.9995E-5,0
160,4.9995E-5,0
161,4.9995E-5,0
162,4.9995E-5,0
163,4.9995E-5,0
164,4.9995E-5,0
165,4.9995E-5,0
166,4.9995E-5,0
167,4.9995E-5,0
168,4.9995E-5,0
169,4.9995E-5,0
170,4.9995E-5,0
171,4.9995E-5,0
172,4.9995E-5,0
173,4.9995E-5,0
174,4.9995E-5,0
175,4.9995E-5,0
176,4.9995E-5,0
177,4.9995E-5,0
178,4.9995E-5,0
179,4.9995E-5,0
180,4.9995E-5,0
181,4.9995E-5,0
182,4.9995E-5,0
183,4.9995E-5,0
184,4.9995E-5,0
185,4.9995E-5,0
186,4.9995E-5,0
187,4.9995E-5,0
188,4.9995E-5,0
189,4.9995E-5,0
190,4.9995E-5,0
191,4.9995E-5,0
192,4.9995E-5,0
193,4.9995E-5,0
194,4.9995E-5,0
195,4.9995E-5,0
196,4.9995E-5,0
197,4.9995E-5,0
198,4.9995E-5,0
199,4.9995E-5,0
200,4.9995E-5,0
201,4.9995E-5,0
202,4.9995E-5,0
203,4.9995E-5,0
204,4.9995E-5,0
205,4.9995E-5,0
206,4.9995E-5,0
207,4.9995E-5,0
208,4.9995E-5,0
209,4.9995E-5,0
210,4.9995E-5,0
211,4.9995E-5,0
212,4.9995E-5,0
213,4.9995E-5,0
214,4.9995E-5,0
215,4.9995E-5,0
216,4.9995E-5,0
217,4.9995E-5,0
218,4.9995E-5,0
219,4.9995E-5,0
220,4.9995E-5,0
221,4.9995E-5,0
222,4.9995E-5,0
223,4.9995E-5,0
224,4.9995E-5,0
225,4.9995E-5,0
226,4.9995E-5,0
227,4.9995E-5,0
228,4.9995E-5,0
229,4.9995E-5,0
230,4.9995E-5,0
231,4.9995E-5,0
232,4.9995E-5,0
233,4.9995E-5,0
234,4.9995E-5,0
235,4.9995E-5,0
236,4.9995E-5,0
237,4.9995E-5,0
238,4.9995E-5,0
239,4.9995E-5,0
240,4.9995E-5,0
241,4.9995E-5,0
242,4.9995E-5,0
243,4.9995E-5,0
244,4.9995E-5,0
245,4.9995E-5,0
246,4.9995E-5,0
247,4.9995E-5,0
248,4.9995E-5,0
249,4.9995E-5,0
250,4.9995E-5,0
251,4.9995E-5,0
252,4.9995E-5,0
253,4.9995E-5,0
254,4.9995E-5,0
255,4.9995E-5,0
256,4.9995E-5,0
257,4.9995E-5,0
258,4.9995E-5,0
259,4.9995E-5,0
260,4.9995E-5,0
261,4.9995E-5,0
262,4.9995E-5,0
263,4.9995E-5,0
264,4.9995E-5,0
265,4.9995E-5,0
266,4.9995E-5,0
267,4.9995E-5,0
268,4.9995E-5,0
269,4.9995E-5,0
270,4.9995E-5,0
271,4.9995E-5,0
272,4.9995E-5,0
273,4.9995E-5,0
274,4.9995E-5,0
275,4.9995E-5,0
276,4.9995E-5,0
277,4.9995E-5,0
278,4.9995E-5,0
279,4.9995E-5,0
280,4.9995E-5,0
281,4.9995E-5,0
282,4.9995E-5,0
283,4.9995E-5,0
284,4.9995E-5,0
285,4.9995E-5,0
286,4.9995E-5,0
287,4.9995E-5,0
288,4.9995E-5,0
289,4.9995E-5,0
290,4.9995E-5,0
291,4.9995E-5,0
292,4.9995E-5,0
293,4.9995E-5,0
294,4.9995E-5,0
295,4.9995E-5,0
296,4.9995E-5,0
297,4.9995E-5,0
298,4.9995E-5,0
299,4.9995E-5,0
300,4.9995E-5,0
301,4.9995E-5,0
302,4.9995E-5,0
303,4.9995E-5,0
304,4.9995E-5,0
305,4.9995E-5,0
306,4.9995E-5,0
307,4.9995E-5,0
308,4.9995E-5,0
309,4.9995E-5,0
310,4.9995E-5,0
311,4.9995E-5,0
312,4.9995E-5,0
313,4.9995E-5,0
314,4.9995E-5,0
315,4.9995E-5,0
316,4.9995E-5,0
317,4.9995E-5,0
318,4.9995E-5,0
319,4.9995E-5,0
320,4.9995E-5,0
321,4.9995E-5,0
322,4.9995E-5,0
323,4.9995E-5,0
324,4.9995E-5,0
325,4.9995E-5,0
326,4.9995E-5,0
327,4.9995E-5,0
328,4.9995E-5,0
329,4.9995E-5,0
330,4.9995E-5,0
331,4.9995E-5,0
332,4.9995E-5,0
333,4.9995E-5,0
334,4.9995E-5,0
335,4.9995E-5,0
336,4.9995E-5,0
337,4.9995E-5,0
